,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
187,2.4365397890408835,3.95093752278222,2.4073629011710485,4.036205008294847,6.330456823772854,6.273875731892056
188,2.4323094222280712,3.9700001107321845,2.4044090777635576,4.0387829230891334,6.338672473695543,6.251152620050642
189,2.4383519477314417,4.016258385446337,2.4042346037096447,4.031175206104915,6.34377801683214,6.239637547069126
190,2.4470409671465556,3.9969710297054712,2.4067755149470433,4.113698169257906,6.4081497404310435,6.248206293582916
191,2.429827720589108,3.9518406629562377,2.408807199199994,4.006784478823344,6.3286670843760175,6.2404276794857445
192,2.437070359124078,3.9542248407999674,2.4065603060854808,4.051587682962418,6.333898692660862,6.250608395205604
193,2.4292173398865593,4.021305367681715,2.405000260141161,4.012113452619976,6.347407754262289,6.247591474321154
194,2.442386543750763,4.070980813768175,2.401709841357337,4.050985133647918,6.655922810236613,6.25363066593806
195,2.4311595532629227,3.9693893988927207,2.4058890289730495,4.03357894288169,6.362911399205526,6.25331099960539
196,2.428708240720961,3.9495306809743247,2.406426658233007,4.011643340852525,6.35382112397088,6.2429930501514015
197,2.4511593567000496,4.092829590373569,2.404851321379344,4.002761563327577,6.384892076916165,6.2428196244769625
198,2.4286796410878497,4.842254598935445,2.4061493701404997,4.01587483882904,6.329547876781888,6.24132240679529
199,2.4379911674393546,3.998783424165514,2.406341698103481,4.011198616027832,6.34672949579027,6.257370094458262
200,2.4367355638080173,3.988333421283298,2.4019852542214926,3.9986022962464225,6.343803681267632,6.264074736171299
201,2.433423684702979,4.073503324720595,2.402441774805387,4.0081890616152025,6.3433680746290415,6.243974673748016
202,2.4356074955728317,3.9465237749947444,2.401246903671159,4.014657150374519,6.345977391137017,6.250827487309774
203,2.4292116191652084,3.9381981054941813,2.401680357257525,3.975442890988456,6.352302916844686,6.229166764683193
204,2.429814706908332,3.957759231991238,2.4015184038215214,3.9758122550116646,6.390067587958442,6.229627411895328
205,2.4315975189208983,3.996581024593777,2.401085571448008,3.9658487704065113,6.324819586012098,6.222409364912245
206,2.4314903762605455,3.959305519527859,2.4012929439544677,3.983167393340005,6.360714949501885,6.228819088141123
207,2.430206102795071,3.966571566793654,2.403262412879202,3.9805616365538703,6.333951648076376,6.237051759825812
208,2.443512511253357,4.071596542994182,2.4025551395283804,3.9817271636592015,6.374991618262397,6.2288972934087115
209,2.4315089596642387,4.005259230401781,2.401829896701707,4.007239788108402,6.344525665707058,6.231564287344614
210,2.4291213618384466,4.087194119559394,2.4044685297542148,3.9937687310907575,6.339595264858669,6.229136786195967
211,2.4342817995283337,3.9348543935351903,2.403600742750698,3.979802068074544,6.325899818208483,6.232329372564951
212,2.4346390114890206,4.099454334047105,2.402343174815178,3.992720905277464,6.322910759184095,6.227251854207781
213,2.4315801554256016,3.9405058145523073,2.404998646510972,3.9921811719735465,6.3433971193101675,6.224083067311181
214,2.4311777883105807,4.347407990031773,2.40328941543897,3.980674291981591,6.411809534496731,6.238013087378608
215,2.4288702103826734,4.086893285645379,2.4021335724327297,3.9944417854150136,6.325948577457004,6.2257211738162574
216,2.4346670561366612,4.039703226089477,2.4012928873300554,3.981444709830814,6.397514507505629,6.233099197016822
217,2.4313214712672764,3.9327629937065973,2.4040123909711837,3.97911008199056,6.338459761937459,6.230779404110379
218,2.436388083299001,4.194049509366353,2.399679340918859,3.9638932903607684,6.454095114601983,6.2324778609805636
219,2.4341170946757,4.015191653039721,2.4043106191688115,3.9919118702411653,6.466322268380059,6.238026065296597
220,2.429588978820377,4.341787362098694,2.4021388669808705,3.9948544674449495,6.338023747338189,6.229474190870921
221,2.4361403995090063,4.142126607894897,2.400770616862509,4.00634948876169,6.329230043623182,6.23228568898307
222,2.434843489858839,3.9859766774707373,2.4032629754808212,3.977640331453747,6.322999419106377,6.226076851950752
223,2.4343257652388677,3.9324237134721542,2.4016055802504224,3.99653568400277,6.322520950105456,6.234460608164469
224,2.434936969810062,3.933766833941142,2.403193602628178,4.0185426844490895,6.374119896358914,6.235879672898187
225,2.4303259558147854,3.923828789922926,2.402339843577809,3.9762239489290447,6.34668181207445,6.233553853299883
226,2.431289435757531,3.9260005897945827,2.4028398248884413,3.9732261684205796,6.337370538711548,6.239411997132831
227,2.4309970087475246,3.9649528715345594,2.401994120412403,4.010284923182594,6.346299664179484,6.2251439068052505
228,2.4351954989963107,3.9248197661505806,2.403288866745101,3.988673245244556,6.340244240230984,6.2354344295130835
229,2.442581752936045,3.945663830969069,2.4029391560289595,3.9786721381876204,6.345643462075127,6.225415850347943
230,2.448164575629764,3.920114194022285,2.40122697783841,3.9813693854543897,6.360125128428141,6.225888551606072
231,2.4577640533447265,3.996388872464498,2.40235605902142,3.977205209599601,6.335416682561239,6.225892368952433
232,2.4297669026586743,4.125267020861307,2.399895879295137,4.02008777194553,6.334982866711087,6.235325071546766
233,2.4367032872305976,3.928936497370402,2.4035684711403316,4.0104932301574285,6.321652783287896,6.226386369599236
234,2.4311914218796624,4.211094400617811,2.401945681704415,3.9967131932576496,6.336775308185153,6.243412923812866
235,2.4300326228141786,3.918878690401713,2.4023121111922796,4.009119992785983,6.360128895441691,6.244325799412198
236,2.4328299270735845,3.918000496758355,2.4010306331846447,3.970134210586548,6.327128754721747,6.227051121658749
237,2.4370856510268317,4.023980659908719,2.400267818901274,3.9865542709827424,6.345542203055488,6.240385675430298
238,2.452419718106588,3.9690336253907947,2.4030194222927093,4.00515127380689,6.329377269744873,6.2328856004609
239,2.4290503210491603,4.030046118630303,2.4014879044559265,3.9849802990754446,6.319627126057942,6.239828757445017
240,2.4300227297676935,4.20073177019755,2.402567630343967,3.994384009970559,6.375749492645264,6.22933189868927
241,2.431050639682346,3.959907314512465,2.401328664355808,3.972238501575258,6.324623118506538,6.228758763604694
242,2.4339979264471268,3.9636369546254477,2.40131253335211,3.96900409327613,6.327037217881944,6.2369585103458824
243,2.4316004117329917,3.9327797094980874,2.402351548605495,3.979795300298267,6.337166659037272,6.225032199753655
244,2.4298752744992576,3.9380394405788843,2.404812337954839,3.9675148003631167,6.41589634153578,6.22593289481269
245,2.431138735347324,3.9204143391715154,2.4007138709227243,3.9589575628439584,6.351067850324843,6.249152202076382
246,2.4319697035683525,3.9744501643710666,2.404587905605634,3.9554854777124193,6.387069087558323,6.244616068734063
247,2.4338942925135294,4.141418208016289,2.4018187635474737,3.9712672611077626,6.3550107214185925,6.2312021904521515
248,2.4314420448409186,3.918827576107449,2.4016844593816336,3.99843453168869,6.318450456195407,6.22914570040173
249,2.440131510628594,4.022801160812378,2.3999708516730203,4.023592966132694,6.325664864646064,6.232801099618276
250,2.4332966910468206,3.9282538149091932,2.3995297653807532,3.949135296874576,6.322629785537719,6.225769901275635
251,2.4341326144006517,3.9136664496527778,2.4026820911301505,3.9374329017268286,6.360075341330634,6.2149112542470295
252,2.4367637713750203,3.947229523128933,2.397422182559967,3.9527674701478746,6.383274163140191,6.221828197108374
253,2.4297839376661514,4.099579262733459,2.4011253890064026,3.977590724494722,6.353904178407457,6.226999542448255
254,2.4328385127915277,3.918700687090556,2.400048040681415,3.976938968234592,6.351032564375136,6.226025805208418
255,2.4526417321628995,3.9584248807695177,2.398834584487809,3.9539417266845702,6.326842260360718,6.222533935970731
256,2.4305728422270882,4.02611686123742,2.40190182990498,3.989807801114188,6.3464499314626055,6.223941389719645
257,2.435608829392327,3.918663763999939,2.4014058397875893,3.9425192958778803,6.339997270372179,6.215667547119988
258,2.4291534476810033,3.911852380964491,2.4010885215467876,3.953062419096629,6.319866996341282,6.221626963880327
259,2.435697623093923,3.9191326326794096,2.399032958017455,3.951712904373805,6.321692599190606,6.225842278533512
260,2.4324161688486736,4.016189206971062,2.4010366598765054,3.9593117071522608,6.322274377610948,6.219519416491191
261,2.4300664332177906,3.9361865414513484,2.403392316566573,3.9626575887203215,6.322924513287014,6.223875452412499
262,2.4301223463482327,3.9393338017993504,2.4009256760279336,3.9301064762804243,6.334481477737427,6.216376596026951
263,2.4310229380925494,3.9127682314978705,2.4005597823195988,3.9719796213838787,6.327395714653862,6.2147080858548485
264,2.4319134407573277,4.021492934226989,2.3999575618240567,3.926403801971012,6.387292846043905,6.217440342903137
265,2.4292563915252687,3.917465024524265,2.3994637764162485,3.9414527621534137,6.339151933458116,6.222638499736786
