,test_loss_dino,test_loss_yolo,train_loss_dino,train_loss_yolo,test_loss_dino_box,train_loss_dino_box
54,2.668686498536004,2.6464534534348383,2.0438776552677154,2.792429694864485,5.599920739067925,3.6648147059811484
55,1.976884162425995,2.4053885062535603,2.0624907029999626,2.8365704192055596,5.004858925607469,3.5827392253610824
56,2.3598292734887867,2.79642391204834,2.0663697613610164,2.751739065845807,5.049449282222324,3.5988512125280168
57,2.917263960838318,2.656614915529887,2.097782449589835,2.7555208345254263,4.452156382136875,3.598041996690962
58,2.0702905972798664,2.4480855372216968,2.116452681356006,2.7660028407971065,5.259472444322374,3.655269980430603
59,2.501518456141154,2.846601112683614,2.1265368031130896,2.793981709745195,4.602658144632975,3.5875207795037163
60,1.7098450475268894,2.3612695958879257,2.105863001280361,2.7648255596558253,4.559684207704332,3.587657046980328
61,2.287115095721351,2.715849343935649,2.075278973579407,2.7814325706826315,4.833218712276882,3.535423059595956
62,2.2867385122511124,2.4501640518506367,2.0285908463928433,2.787778941790263,4.753947875234815,3.530758043130239
63,1.8816102041138543,2.542074901527829,2.0818187402354345,2.7847681101825503,4.864143829875522,3.56107833120558
64,2.0770335700776843,2.50909733110004,2.028098551101155,2.6714732199907303,4.670029883914523,3.5132535066869526
65,2.2739180392689176,2.931693598959181,2.025823343462414,2.7981160160568024,4.575152185228136,3.5220943490664163
66,1.8003169589572483,2.4222262117597793,1.9858642237053976,2.763522943854332,4.773509695794847,3.533412970436944
67,2.2702819718254936,2.632468310991923,2.0146558943721984,2.7700987491342755,5.206814503669738,3.5219694568051234
68,2.1441610495249432,2.6457014679908752,1.972248042623202,2.7019895811875663,4.425512290000915,3.4546896874904633
69,2.0032984481917486,2.469092373053233,1.9989479488796658,2.6960168335172865,4.910324817233615,3.5039408445358275
70,2.3673134989208644,2.5166253010431925,2.0030500441789627,2.685962161090639,4.10231351852417,3.4847356922096675
71,2.376414238082038,2.3829028248786925,1.999085337585873,2.70606765780184,4.9344464328553945,3.457889840337965
72,2.2651317569944593,2.363290536403656,2.0187973386711544,2.7516679657830134,4.597685811254713,3.432235617107815
73,2.0738812459839715,2.6871777481502956,1.9385694927639432,2.6945056623882717,5.356675895055135,3.479308663474189
74,1.9044944140646192,2.608346786763933,2.0044601529836656,2.7071718477540547,4.252936760584514,3.4634804824988046
75,2.1539066937234668,2.6802635219362045,2.011853986978531,2.674140288763576,4.971344587537978,3.510879325866699
76,1.7472758173942566,2.6349338610967,1.9216978083054224,2.641978847649362,5.136874508857727,3.4805366774400075
77,2.2886949102083842,2.348753966225518,1.982674594057931,2.67226321068075,4.380980547269186,3.4363353802098167
78,2.269148033195072,2.418577256467607,1.963600300418006,2.666698581642575,4.566841978496975,3.451324968867832
79,1.8959384944703843,2.423524867163764,1.9909596264362335,2.650555873248312,4.160880944463941,3.447176633278529
80,2.0124751766522726,2.5109027253256904,1.8937713358137342,2.6616710911194486,4.799226456218296,3.423960577117072
81,1.9846865706973607,2.4082201692793106,1.9934307512309817,2.640045471986135,4.547156129943,3.4169460260205797
82,2.3315274039904277,2.2564070476426017,2.0379864835076864,2.6292722745074166,4.869934135013157,3.4311449269453687
83,1.9582174936930339,2.503443876902262,1.9300807681348588,2.7085923979679745,4.819416565365262,3.4395134614573584
84,1.7846320735083685,2.3936923649575976,1.912012818786833,2.6441604829496805,4.648250736130608,3.430760912100474
85,2.323786214987437,2.471588651339213,1.932669804824723,2.651572051644325,4.259514066908094,3.397202178504732
86,2.0109524223539563,2.405036829577552,1.9031967255804274,2.64497466120455,4.44285688135359,3.3259626494513617
87,1.5998252087169222,2.5291360629929436,1.9601743612024518,2.6430058677991233,4.59004233678182,3.427954097588857
88,1.9077823095851474,2.36259566810396,1.9190893438127306,2.618563026189804,5.306067479981317,3.355077482594384
89,2.2771534111764695,2.4478790163993835,1.918695831298828,2.605430089765125,4.436434480879042,3.333926514784495
90,2.213161559899648,2.4107371899816723,1.906934098733796,2.69077739947372,4.440755973921882,3.3614134934213427
